index,dataset,prompt,iou,dice,precision,recall,gt_coverage
24,cracks,segment crack,0.698657,0.822599,0.863529,0.785374,6.00
75,drywall,segment taping area,0.698726,0.822647,0.830386,0.815051,1.76
219,drywall,segment taping area,0.701478,0.824551,0.752656,0.911633,16.28
376,cracks,segment crack,0.702597,0.825324,0.711974,0.981600,7.11
223,drywall,segment taping area,0.702923,0.825549,0.723438,0.961221,20.35
4,cracks,segment crack,0.705610,0.827399,0.741268,0.936178,12.64
133,drywall,segment taping area,0.705818,0.827542,0.845287,0.810526,3.48
125,drywall,segment taping area,0.708118,0.829121,0.731394,0.956991,7.80
387,cracks,segment crack,0.709348,0.829963,0.728485,0.964289,3.10
402,cracks,segment crack,0.709701,0.830205,0.779966,0.887362,5.52
74,cracks,segment crack,0.709818,0.830285,0.765989,0.906363,10.82
61,cracks,segment crack,0.711317,0.831309,0.778360,0.891988,2.40
167,drywall,segment taping area,0.712226,0.831930,0.916574,0.761597,9.26
248,drywall,segment taping area,0.713153,0.832562,0.975551,0.726131,9.53
90,cracks,segment crack,0.713173,0.832575,0.746231,0.941516,7.57
380,cracks,segment crack,0.713335,0.832686,0.714135,0.998434,2.81
147,cracks,segment crack,0.713461,0.832772,0.745502,0.943183,3.87
95,cracks,segment crack,0.713640,0.832894,0.969661,0.729939,3.54
82,drywall,segment taping area,0.713706,0.832938,0.756064,0.927216,11.29
153,drywall,segment taping area,0.714581,0.833534,0.811817,0.856445,4.05
25,cracks,segment crack,0.717852,0.835755,0.997595,0.719096,8.31
